,telefono,is_intercettato
1359,+393891627494,N
1360,+393886550104,N
1361,+393477522775,N
1362,+393925562071,N
1363,+393248091077,N
1364,+393473868579,N
1365,+393295671815,N
1366,+393293063855,N
1367,+393452338848,N
1368,+393894979005,N
1369,+393288629308,N
1370,+393278262077,N
1371,+393272189725,N
1372,+393200457938,N
1373,+393914002547,N
1374,+393207805824,N
1375,+393899143722,N
1376,+393247978402,N
1377,+393440633819,N
1378,+393894767075,N
1379,+393890995384,N
1380,+393396618017,N
1381,+393207016768,N
1382,+393914177677,N
1383,+393246050496,N
1384,+393276636956,N
1385,+393334957428,N
1386,+393276531403,N
1387,+393355285797,N
1388,+393288368880,N
1389,+393280772847,N
1390,+393395654012,N
1391,+393272861286,N
1392,+393297144080,N
1393,+393289293816,N
1394,+393510462152,N
1395,+393885862881,N
1396,+393248924879,N
1397,+393473839736,N
1398,+393895537776,N
1399,+393806457726,N
1400,+393274565022,N
1401,+393510070313,N
1402,+393296472071,N
1403,+393917542997,N
1404,+393881531911,N
1405,+393920603047,N
1406,+393278914846,N
1407,+393405360716,N
1408,+393512199755,N
1409,+393669738124,N
1410,+393400621255,N
1411,+393894759201,N
1412,+393511936879,N
1413,+393895038194,N
1414,+393801284252,N
1415,+393889048985,N
1416,+393801384463,N
1417,+393510478916,N
1418,+393277414098,N
1419,+393456017114,N
1420,+393891644570,N
1421,+393888624187,N
1422,+393886369272,N
1423,+393735260902,N
1424,+393893119490,N
1425,+393292351282,N
1426,+393920943486,N
1427,+393313529845,N
1428,+393889208317,N
1429,+393203454030,N
1430,+393334172582,N
1431,+393892587841,N
1432,+393494315958,N
1433,+393271292432,N
1434,+393204446535,N
1435,+393333297811,N
1436,+393282723301,N
1437,+393280031610,N
1438,+393533501146,N
1439,+393396102569,N
1440,+393332084286,N
1441,+393270213028,N
1442,+393807766471,N
1443,+393200684373,N
1444,+393881435071,N
1445,+393276360658,N
1446,+393203413218,N
1447,+393895714754,N
1448,+393394714340,N
1449,+393885779383,N
1450,+393899080347,N
1451,+393275686641,N
1452,+393890592140,N
1453,+393510597713,N
1454,+393297039697,N
1455,+393898888472,N
1456,+393297645110,N
1457,+393892105082,N
1458,+393299345148,N
1459,+393403307930,N
1460,+393737523585,N
1461,+393895654512,N
1462,+393922943755,N
1463,+393247406087,N
1464,+393492125846,N
1465,+393286992806,N
1466,+393889332164,N
1467,+393208849568,N
1468,+393899857593,N
1469,+393280446905,N
1470,+393489394642,N
1471,+393881440688,N
1472,+393276863056,N
1473,+393890296537,N
1474,+393510033896,N
1475,+393291982116,N
1476,+393883227151,N
1477,+393204216264,N
1478,+393272219746,N
1479,+393703135711,N
1480,+393393919116,N
1481,+393292074912,N
1482,+393203531568,N
1483,+393298919908,N
1484,+393288450755,N
1485,+393381669778,N
1486,+393209737531,N
1487,+393892099459,N
1488,+393881917988,N
1489,+393248791605,N
1490,+393898273245,N
1491,+393202687639,N
1492,+393802625086,N
1493,+393392922449,N
1494,+393393049462,N
1495,+393896535591,N
1496,+393333333332,N
1497,+393204811920,N
1498,+393270608579,N
1499,+3932842716+,N
1500,+393287286197,N
1501,+393806392609,N
1502,+393281903672,N
1503,+393286618568,N
1504,+393293322833,N
1505,+393284636701,N
1506,+393275329147,N
1507,+393279835048,N
1508,+393283833849,N
1509,+393295629583,N
1510,+393200503345,N
1511,+393284367379,N
1512,+393891985674,N
1513,+393343094134,N
1514,+393292132398,N
1515,+393207518653,N
1516,+393420905174,N
1517,+393801452357,N
1518,+393290299160,N
1519,+393404286072,N
1520,+393421054930,N
1521,+393288256838,N
1522,+393271587640,N
1523,+393475259694,N
1524,+393290708443,N
1525,+393203843378,N
1526,+393297633461,N
1527,+393493659244,N
1528,+393271655929,N
1529,+393885816788,N
1530,+393892484642,N
1531,+393283238281,N
1532,+393284709447,N
1533,+393284849334,N
1534,+3939235497+,N
1535,+393881670326,N
1536,+393802050504,N
1537,+393801777001,N
1538,+393807423344,N
1539,+393270941869,N
1540,+393245603583,N
1541,+393356470982,N
1542,+393889938610,N
1543,+393889066996,N
1544,+393294779018,N
1545,+393802339573,N
1546,+393809095145,N
1547,+393282886995,N
1548,+393889076669,N
1549,+393292790429,N
1550,+393921434983,N
1551,+3936687842+,N
1552,+393288769957,N
1553,+393888303296,N
1554,+393488063457,N
1555,+393275979089,N
1556,+393386432510,N
1557,+393401440650,N
1558,+393887995017,N
1559,+393282786942,N
1560,+393885803194,N
1561,+393801220571,N
1562,+393292848548,N
1563,+393885609608,N
1564,+393890342887,N
1565,+393898532451,N
1566,+393382571403,N
1567,+393299325952,N
1568,+393288746313,N
1569,+393293713472,N
1570,+393384382535,N
1571,+393297243967,N
1572,+393248404279,N
1573,+3932455502+,N
1574,+393271293113,N
1575,+393200863057,N
1576,+393285909478,N
1577,+393246045570,N
1578,+393896406808,N
1579,+393289785893,N
1580,+393385989759,N
1581,+393286319571,N
1582,+393890930592,N
1583,+393883022244,N
1584,+393247953346,N
1585,+393317849132,N
1586,+393933321039,N
1587,+393296684456,N
1588,+393281767261,N
1589,+393803650981,N
1590,+393892319618,N
1591,+393281294671,N
1592,+393249944706,N
1593,+393283792643,N
1594,+393292369756,N
1595,+393898413457,N
1596,+393298759002,N
1597,+393286043577,N
1598,+393452105424,N
1599,+393938466391,N
1600,+393891876336,N
1601,+393894792573,N
1602,+393293877347,N
1603,+393294239195,N
1604,+393333775676,N
1605,+393290368510,N
1606,+393332648945,N
1607,+393892870043,N
1608,+393661991937,N
1609,+393356264603,N
1610,+393913996362,N
1611,+393280707938,N
1612,+393209714283,N
1613,+393801951962,N
1614,+393478873004,N
1615,+393899447663,N
1616,+393511260738,N
1617,+393200104119,N
1618,+393892163932,N
1619,+393204130210,N
1620,+393296028951,N
1621,+393468081102,N
1622,+393774832874,N
1623,+393928064836,N
1624,+393331579380,N
1625,+393426206848,N
1626,+393271965651,N
1627,+393291661487,N
1628,+393804998560,N
1629,+393898287774,N
1630,+393475453688,N
1631,+393202627319,N
1632,+393490501330,N
1633,+393291581330,N
1634,+393277175743,N
1635,+393249553953,N
1636,+393924943075,N
1637,+393206349561,N
1638,+39335380636,N
1639,+393897939473,N
1640,+393887918517,N
1641,+393311401849,N
1642,+393349423372,N
1643,+393204881997,N
1644,+393287835345,N
1645,+393898337708,N
1646,+393209717927,N
1647,+393289550923,N
1648,+393286473130,N
1649,+393806875358,N
1650,+393275905009,N
1651,+393510839589,N
1652,+393930172193,N
1653,+393890953512,N
1654,+393200854021,N
1655,+393297925335,N
1656,+393205737620,N
1657,+393895717710,N
1658,+393897699272,N
1659,+393281855417,N
1660,+393272887655,N
1661,+393510348382,N
1662,+393247443610,N
1663,+393881967885,N
1664,+393289095282,N
1665,+393281196585,N
1666,+393807717106,N
1667,+393204133421,N
1668,+393891703189,N
1669,+393291618405,N
1670,+393398984555,N
1671,+393472231443,N
1672,+393510192664,N
1673,+393290147868,N
1674,+393293278808,N
1675,+393409586288,N
1676,+393887537009,N
1677,+393281993184,N
1678,+393881956628,N
1679,+393394730602,N
1680,+393282724037,N
1681,+393290487979,N
1682,+393275571604,N
1683,+393288833570,N
1684,+393206231408,N
1685,+393886943399,N
1686,+393275836945,N
1687,+393245594081,N
1688,+393804706344,N
1689,+393892380401,N
1690,+393273481880,N
1691,+393896273164,N
1692,+393205332229,N
1693,+393802607804,N
1694,+393297204211,N
1695,+393888251613,N
1696,+393203029990,N
1697,+393273354540,N
1698,+393288682206,N
1699,+393293828329,N
1700,+393281812670,N
1701,+393884432697,N
1702,+393338917671,N
1703,+393382109118,N
1704,+393274568523,N
1705,+393248683247,N
1706,+393456138255,N
1707,+393201733660,N
1708,+393488245670,N
1709,+393277722225,N
1710,+393894328658,N
1711,+393288281077,N
1712,+393383232172,N
1713,+393290852229,N
1714,+393663720949,N
1715,+393278199247,N
1716,+393801819379,N
1717,+393279256410,N
1718,+393274553585,N
1719,+393451209946,N
1720,+393206764551,N
1721,+393881263424,N
1722,+393485522954,N
1723,+393294737172,N
1724,+393295322001,N
1725,+393462111378,N
1726,+393355283677,N
1727,+393923486783,N
1728,+393898449148,N
1729,+393932434841,N
1730,+393204186830,N
1731,+393270713382,N
1732,+393313646733,N
1733,+393331602846,N
1734,+393896903492,N
1735,+393282426939,N
1736,+393202768620,N
1737,+393280171948,N
1738,+393290215863,N
1739,+393280449646,N
1740,+393202649482,N
1741,+393887745078,N
1742,+393247484644,N
1743,+393209722767,N
1744,+393338435312,N
1745,+393249970703,N
1746,+393496480891,N
1747,+3938994665+,N
1748,+393208618185,N
1749,+393294438948,N
1750,+393333669666,N
1751,+393297211045,N
1752,+393270116912,N
1753,+393772429242,N
1754,+393204925321,N
1755,+393282006299,N
1756,+393275970529,N
1757,+393894798443,N
1758,+393277468652,N
1759,+393891161960,N
1760,+393921721141,N
1761,+393280160317,N
1762,+393491097673,N
1763,+393891892083,N
1764,+393395352134,N
1765,+393358311578,S
1766,+393472887723,S
1767,+393393300086,S
1768,+393355321125,S
1769,+343472887723,N
1770,+421000,S
1771,+393479095608,N
1772,+800242314,N
1773,+393703178634,S
1774,+390497423168,S
1775,+393394221649,S
1776,+393461371235,N
1777,+0554390,N
1778,+393338077555,S
1779,+393407024378,S
1780,+393505205007,S
1781,+393404648433,S
1782,+393905589764,N
1783,+393924016568,S
1784,+800993400,N
1785,+390552346135,N
1786,+393496369678,S
1787,+393491376683,S
1788,+393319326094,S
1789,+393392460228,S
1790,+390574071719,N
1791,+393930972836,S
1792,+06916248,S
1793,+390516646690,N
1794,+390245071763,S
1795,+390552777402,N
1796,+393498170501,N
1797,+42020,N
1798,+393922467568,S
1799,+055414920,S
1800,+390556587428,N
1801,+393341522237,S
1802,+393280385345,N
1803,+390552777253,S
1804,+390552777453,S
1805,+393668138402,N
1806,+393387870431,S
1807,+393667809995,S
1808,+393280041746,N
1809,+393483463894,S
1810,+393343337294,S
1811,+393922797386,S
1812,+393289175215,S
1813,+3906147258369,S
1814,+0554242,N
1815,+029522234,S
1816,+390294326001,S
1817,+08119569239,S
1818,+393286256726,N
1819,+055245159,N
1820,+393358039999,N
1821,+393279453519,N
1822,+393332052013,S
1823,+393888256978,N
1824,+393464122249,S
1825,+393939314451,S
1826,+393396181413,S
1827,+393273692408,S
1828,+393493824956,N
1829,+393334727209,S
1830,+393474364027,S
1831,+393391116467,S
1832,+390883551639,S
1833,+08831951146,N
1834,+393281148213,N
1835,+390552670446,N
1836,+390236563630,N
1837,+393779611569,S
1838,+393474047716,S
1839,+393392285920,S
1840,+390557947362,S
1841,+390552345107,S
1842,+393429063822,S
1843,+393393820699,S
1844,+393333770825,N
1845,+390553860311,N
1846,+393471866396,N
1847,+393392302502,N
1848,+393478252742,S
1849,+393494131615,S
1850,+393466038826,S
1851,+800900700,N
1852,+390287324692,N
1853,+199505055,N
1854,+393482206855,N
1855,+400190,S
1856,+42010,N
1857,+421009,S
1858,+393663658007,S
1859,+393405884491,S
1860,+393356802614,S
1861,+393203027301,N
1862,+390574607908,S
1863,+393284738835,S
1864,+393280069952,N
1865,+393664251230,N
1866,+393202610809,S
1867,+02454001,S
1868,+393386393494,N
1869,+091342858,S
1870,+055214210,N
1871,+390187715202,S
1872,+393399942080,S
1873,+390518659108,N
1874,+390552480384,N
1875,+39091342858,N
1876,+346992306,S
1877,+06203041,S
1878,+05562320,S
1879,+393463511898,N
1880,+335314913,N
1881,+393778173331,N
1882,+393883538309,N
1883,+393806979830,N
1884,+393890607612,N
1885,+393281132285,N
1886,+393333970019,S
1887,+491700104502,S
1888,+393666248322,N
1889,+393478707001,S
1890,+393407432574,N
1891,+393472361176,S
1892,+390552344354,N
1893,+390552639182,N
1894,+390597874920,N
1895,+39055245159,N
1896,+190,N
1897,+187,N
1898,+414,N
1899,+393271605359,S
1900,+055700451,S
1901,+390817368263,S
1902,+191,N
1903,+393483590411,S
1904,+447747795844,N
1905,+393886479531,N
1906,+393473564005,N
1907,+0999927,S
1908,+393899096897,N
1909,+393488702809,S
1910,+393938084465,S
1911,+393348459318,S
1912,+390586859206,N
1913,+0999925,S
1914,+447537410270,N
1915,+447786205094,S
1916,+393409399498,S
1917,+393396307814,N
1918,+0999921,S
1919,+0999924,S
1920,+01119829234,S
1921,+39055277841,N
1922,+393403660185,S
1923,+393886997141,S
1924,+390707785299,S
1925,+393394509711,N
1926,+393403269721,N
1927,+393278807688,S
1928,+393498080868,S
1929,+447537410250,N
1930,+113,N
1931,+393661814250,S
1932,+393337454632,N
1933,+393338308006,N
1934,+393405096200,N
1935,+393405147944,S
1936,+393484290113,N
1937,+393405350797,N
1938,+393896318546,N
1939,+393475590199,N
1940,+393248619370,N
1941,+393463864498,N
1942,+393499570300,N
1943,+393405751545,N
1944,+393511626883,N
1945,+393473390981,N
1946,+393286019511,N
1947,+393453340273,N
1948,+393494547339,N
1949,+393476665683,N
1950,+393313326311,S
1951,+393406823868,N
1952,+055256660,N
1953,+393467200430,S
1954,+393475925575,S
1955,+393426623092,S
1956,+393927282645,N
1957,+393248096226,N
1958,+393474285342,N
1959,+33626472702,N
1960,+393470122100,N
1961,+393358414574,N
1962,+393384050572,N
1963,+393486674683,N
1964,+393459113050,N
1965,+393475157832,N
1966,+393387810933,N
1967,+393355653592,N
1968,+393287258054,N
1969,+103627,N
1970,+393356157027,N
1971,+393496149971,N
1972,+393460791137,N
1973,+393405042357,N
1974,+393458126714,N
1975,+393495887214,N
1976,+109764,N
1977,+393454512083,N
1978,+393356222003,N
1979,+390558878496,N
1980,+393311396927,S
1981,+393397346659,N
1982,+393333059858,N
1983,+109626,N
1984,+393286583804,N
1985,+393317387762,N
1986,+393358290481,N
1987,+393483054905,N
1988,+393388059410,N
1989,+393393834364,N
1990,+393479100751,N
1991,+393382188659,N
1992,+393334796162,N
1993,+393454441846,N
1994,+393779556712,N
1995,+393385622195,N
1996,+393408669782,N
1997,+393473741965,N
1998,+393450235228,N
1999,+390586882637,N
2000,+390574744080,N
2001,+393511780382,S
2002,+393510346142,N
2003,+393491175995,N
2004,+390587356994,N
2005,+390574584360,N
2006,+393459912413,N
2007,+393914741727,N
2008,+393512421747,N
2009,+393424134455,S
2010,+107913,N
2011,+393460282005,N
2012,+390557309122,S
2013,+109784,N
2014,+355693310462,S
2015,+393270918437,N
2016,+109413,N
2017,+393490000190,S
2018,+355699868102,S
2019,+40190,S
2020,+393426926957,N
2021,+393476933056,S
2022,+393271939102,S
2023,+355698942620,N
2024,+393297081174,S
2025,+393311490626,N
2026,+393339463115,N
2027,+42595,N
2028,+055364806,N
2029,+393806488036,N
2030,+409761,S
2031,+393387777455,N
2032,+109594,N
2033,+393278787963,N
2034,+109515,N
2035,+390557954527,S
2036,+393512660902,N
2037,+393274927106,S
2038,+393273781864,S
2039,+393288030241,S
2040,+393898809626,S
2041,+393893124561,N
2042,+355672557792,N
2043,+393911716596,N
2044,+404,N
2045,+393206110024,S
2046,+393391226212,N
2047,+355698963156,N
2048,+390557954526,S
2049,+393387696742,S
2050,+34637738438,S
2051,+355685421545,S
2052,+393498553898,N
2053,+393337166742,S
2054,+393802654251,S
2055,+45500,N
2056,+393926714292,N
2057,+40760438109,S
2058,+393313438286,S
2059,+393934906782,S
2060,+393533180653,S
2061,+393206881087,S
2062,+109628,N
2063,+393510132041,S
2064,+355692285757,N
2065,+108611,N
2066,+393890011773,N
2067,+393332755561,N
2068,+390556505158,N
2069,+34663509120,S
2070,+109312,N
2071,+393348243964,S
2072,+393291152497,S
2073,+355695652430,S
2074,+393386860757,N
2075,+355694023491,S
2076,+393291888261,S
2077,+393455255683,N
2078,+393490001900,S
2079,+393463208185,N
2080,+393279969125,S
2081,+390554970282,S
2082,+485693310462,S
2083,+485699868102,S
2084,+45112,N
2085,+393492001412,N
2086,+393492000200,N
2087,+393492001343,N
2088,+393358815023,N
2089,+393358815021,N
2090,+109480,N
2091,+109627,N
2092,+109509,N
2093,+393404987874,N
2094,+34670338862,S
2095,+630484776,N
2096,+620526375,N
2097,+958830500,N
2098,+670338862,N
2099,+34630484776,S
2100,+5121,S
2101,+676735029,N
2102,+34676735029,S
2103,+646641910,N
2104,+34606696595,S
2105,+390462601311,N
2106,+393533004077,S
2107,+393483036370,N
2108,+393294564721,N
2109,+393457649613,N
2110,+390116811220,N
2111,+393474826568,N
2112,+393339329344,N
2113,+393420451563,N
2114,+393423518883,N
2115,+393208567957,N
2116,+393296491294,N
2117,+40762879887,N
2118,+393476776184,N
2119,+390381457053,N
2120,+393471363374,N
2121,+393429426728,N
2122,+393665303125,N
2123,+393510723522,N
2124,+393493960894,N
2125,+393284057242,N
2126,+393512359150,N
2127,+393512180464,N
2128,+393406320772,N
2129,+393479238131,N
2130,+393470446253,N
2131,+393512034716,N
2132,+393396652689,N
2133,+393496880067,N
2134,+393465707392,N
2135,+393805216848,N
2136,+393511082745,N
2137,+393512642414,N
2138,+393463167787,N
2139,+393277110000,N
2140,+393479007052,N
2141,+393511822511,N
2142,+393773553528,N
2143,+393511711130,N
2144,+393470679144,N
2145,+393205778612,N
2146,+393478499477,N
2147,+393773428734,N
2148,+393282036296,N
2149,+393475563955,N
2150,+393477349066,N
2151,+393703221871,N
2152,+393209469728,N
2153,+393494952801,N
2154,+393483708718,N
2155,+393483145037,N
2156,+390689010381,N
2157,+393337743730,N
2158,+393357843094,N
2159,+393802572167,N
2160,+393204807590,N
2161,+393510383114,N
2162,+393450826578,N
2163,+393398136282,N
2164,+393475962730,N
2165,+393895878469,N
2166,+393482252142,N
2167,+393479117181,N
2168,+40764995014,N
2169,+393498808727,N
2170,+393703440915,N
2171,+393356019285,N
2172,+393733015895,N
2173,+393462175901,N
2174,+393465365401,N
2175,+393511713768,N
2176,+393473587288,N
2177,+393511745039,N
2178,+393485555567,N
2179,+393473480516,N
2180,+393512004329,N
2181,+393441369333,N
2182,+393510196399,N
2183,+393351268205,N
2184,+393296161166,N
2185,+393493361179,N
2186,+393511974691,N
2187,+393280758348,N
2188,+393407062310,N
2189,+393511873329,N
2190,+393335333596,N
2191,+393408487249,N
2192,+393450144274,N
2193,+393488012326,N
2194,+393505441154,N
2195,+393276694862,N
2196,+393290949515,N
2197,+393427469572,N
2198,+393511622002,N
2199,+393316103350,N
2200,+40746039696,N
2201,+393470412588,N
2202,+393274396420,N
2203,+393294907558,N
2204,+393282880766,N
2205,+393404941817,N
2206,+393287143230,N
2207,+393510819506,N
2208,+393482929693,N
2209,+393928652420,N
2210,+393510631094,N
2211,+390688543602,N
2212,+393510713885,N
